house_price,student_grade,customer_id,record_id,transaction_id,constant_column,constant_number,almost_constant,mostly_missing,extremely_missing,income_skewed,wealth_skewed,popularity_skewed,sales_moderate_skew,purchase_timestamp,purchase_year,purchase_month,purchase_day,purchase_weekday,category_code,product_type_code,is_premium,quality_level,base_metric,duplicate_metric_1,duplicate_metric_2,duplicate_metric_3,temperature_celsius,temperature_fahrenheit,length,width,price_per_unit,quantity,feature_with_outliers,positive_with_negative_outliers,x_linear,y_quadratic,z_cubic,score_or_category,tiny_feature,huge_feature,percentage,normalized,customer_age,annual_income,study_hours,iq_score,binary_like,weird_distribution,periodic_feature
200565.8378560772,84.62097473806692,100011.0,11.0,534908.0,42,999,1,,,139257.51603680057,13755.683256062039,381.5190087412239,3146.303856361431,1593230400.0,2020.0,6.0,27.0,5.0,66.0,2.0,1.0,2.0,,941.093718250064,1047.8946785877113,1015.3733240156151,15.341280813484229,59.61430546427161,14.585877853681268,9.368020163027964,,,98.35329405358759,60.201261556085825,-0.5378653939966845,-1.6128410761016723,-1.221616626685293,,0.0010052584105685245,895013.1689092666,22.175921328892134,-0.4271270779468077,30.0,30492.439240446245,4.833831104814305,100.83863649241364,0.0,-51.566237573642994,0.29866768936167654
197436.04803001025,,100012.0,12.0,681778.0,42,999,1,,,53801.05401926305,6405.250860574583,37012.365778523956,1619.4142606332703,1682308800.0,2023.0,4.0,24.0,0.0,,7.0,0.0,3.0,996.9040366786867,,1112.3367030109168,1042.886257607561,11.191507489687634,52.14471348143774,12.044497431095765,6.373982088398778,58.6947184263931,75.0,,54.31216959288534,0.2783402487464167,0.5946842422888219,-0.5168258654645771,100.0,0.000817164065685286,985520.60835402,,,58.0,49920.89128068096,2.8729395453830047,89.4299629576497,0.0,-51.14209031981647,0.22844899371081667
126231.60637588742,91.72589237617639,,13.0,945249.0,42,999,1,,,,1108.2344828905916,30733814.459420275,,1652500800.0,2022.0,,14.0,5.0,49.0,,1.0,3.0,909.7642380116872,901.6703783354235,994.2510894609502,956.0818521498818,12.439421675257762,54.39095901546397,9.329347446687892,6.845522591117835,52.46153304175513,87.0,106.53918001188414,52.705988284649735,0.24888188896058955,0.5593527037646854,-1.2535193947017436,100.0,0.0010379812678626415,787156.5693401599,17.34693050047874,0.1894562488240208,19.0,58238.50372011363,5.505953876425005,104.67136938420887,0.0,-50.8766538863868,0.19262777392423597
170080.51257103836,,100014.0,14.0,974294.0,42,999,1,,,10211.270860660825,2940.6013557832903,2018.7382422650333,2621.56169083624,1583470800.0,2020.0,,6.0,4.0,51.0,5.0,0.0,4.0,971.4942623306084,995.9354340773544,1055.538827857892,1014.3756019009058,21.648235511346464,70.96682392042364,,9.343388234733427,45.7764082820527,52.0,,55.98925330699093,-0.5575209971572288,-0.7707667919469735,-1.6973965117734278,10.0,0.0011144181988065093,1185219.2031114376,63.724930386790845,0.5546394184269812,33.0,81129.18277380324,5.9070309515395625,105.77535965177114,0.0,-49.68942548410135,0.42196181538856914
143828.44977580616,,100015.0,15.0,908489.0,42,999,1,,,12091.114720429912,15668.147692903238,83017.54645339833,5486.709651435054,1583125200.0,2020.0,,2.0,0.0,75.0,6.0,0.0,4.0,922.4389144806725,914.0839218511375,1050.300426401544,977.7427412520778,26.783080737078883,80.20954532674199,13.451668712984153,5.561320973534864,69.72658504727121,,102.41239434609665,61.88571029391696,-0.7096685816218179,-0.9703565805619395,-2.243084854156983,100.0,0.001032367956780467,1006476.5217657065,59.31655404804541,0.7965758047795664,27.0,30353.275123210242,5.437535236371678,,0.0,-51.190431635371574,
248909.90198864436,100.0,100016.0,,736816.0,42,999,1,,,42169.86787241561,23703.84400636151,,3041.9051570611505,1594353600.0,2020.0,,10.0,4.0,95.0,2.0,0.0,3.0,712.1407064128512,697.6825268442525,768.7224003668359,734.9448587657853,16.177325385744304,61.11918569433975,12.950670656149436,,70.26197141700585,90.0,101.738115540068,66.69836500450216,,-1.0344739116307031,-1.1108736719937458,99.0,0.000618238632921983,780797.5440342894,38.222497196393604,-0.043205894310091475,74.0,40538.95303826409,6.204294506438467,90.25215429442817,0.0,-50.994934232380686,0.4122868715880329
306902.5820021948,98.3371919852186,100017.0,17.0,788119.0,42,999,1,,,21689.382393648124,182556.6574224252,20202415.016402945,590.1042837734764,1616472000.0,2021.0,3.0,23.0,1.0,7.0,7.0,0.0,3.0,892.4426011221203,880.7700643769767,982.0372367361338,919.4782338575924,19.94953317924491,67.90915972264084,11.381820396613264,7.855013081829057,54.042249660620136,55.0,118.85751076933226,51.76275591390266,0.28315772172276343,1.2952917800848702,1.6059587535762974,1.0,0.0010407532507801375,1136305.6510001163,,0.9954010592266165,66.0,242949.7032303027,,74.82296429037953,0.0,,0.3420448509831256
213123.21775776029,81.46478789028244,100018.0,18.0,501732.0,42,999,1,,,1272.2327729806666,3079.396493869788,274848.9932738994,2678.133006909433,1618977600.0,2021.0,4.0,21.0,2.0,22.0,4.0,0.0,2.0,,920.8822398686008,982.5263552191911,946.1310083469517,28.406642084015935,83.13195575122869,10.271677390847385,6.7611682613206545,48.68917560035791,54.0,52.90665101320761,38.73627278902538,-0.18405381133152876,-0.3579078761683009,0.9660828146069994,100.0,0.0009128613771746963,844026.4533830842,8.879531320798984,0.16581737791363382,39.0,84085.2687286995,5.437355061536069,87.75290786461161,0.0,-50.49181247521429,0.41688583893643366
231068.00263767486,48.0925255778257,100019.0,,724430.0,42,999,1,,,115603.02501202158,14864.786837815755,6036.702394649603,6426.841682229882,1667188800.0,2022.0,10.0,31.0,0.0,29.0,2.0,0.0,3.0,1328.5809792895138,,1485.0524010243548,1389.6752424835681,18.69124629875055,65.64424333775099,10.238711095007778,5.664361152526661,54.2825333920723,85.0,77.05989173374888,,0.518500689156324,2.053953694514759,-0.6515905603109733,100.0,0.0011122009967452578,852878.4265466428,61.942693514290184,-0.49012624243915837,72.0,53024.40047765628,1.5789921767302726,97.05601700000166,,-56.60121561777774,0.37333082032149706
160668.94580891787,98.68804529621033,100020.0,20.0,761969.0,42,999,1,,,28559.26884243154,,18145.60021627474,7494.407800234088,1684296000.0,2023.0,5.0,17.0,2.0,5.0,3.0,1.0,3.0,1225.4599747302782,1210.3378774093492,1327.755305832692,1277.1024333346768,13.162030288325345,55.69165451898562,10.984278327890454,9.00043758223319,60.325979029795896,73.0,104.75231655987719,59.64779656960751,0.27355644208089147,1.321293981842637,-1.16268897051886,1.0,,1037579.2694605609,24.88320650576329,0.43584108869694593,28.0,37963.14677445258,5.632881524278194,112.39602889952215,0.0,-48.15010171564512,0.49605094421166274
226067.5265933919,62.92631245839142,,21.0,922754.0,42,999,1,,,32719.775253299806,13489.642480653898,1782018.4656830537,2962.366343057333,1582520400.0,2020.0,2.0,24.0,0.0,24.0,,0.0,4.0,802.1614891366683,813.2096046862401,891.511867957111,858.20484391018,13.241524768948993,55.834744584108186,11.266127926185547,8.047850573651607,50.54637202617353,21.0,67.55309127806677,,,,-2.557359495941596,100.0,0.000974446311537188,1011715.6449861561,,-0.7790615804477465,57.0,92072.5068286116,4.130497666334215,98.28774275342758,0.0,,0.628019850664854
262008.30728079364,41.298721095604954,100022.0,22.0,919908.0,42,999,1,,,107135.96481330767,1472.148590657341,9.857438444884403,,1677128400.0,2023.0,2.0,23.0,3.0,99.0,5.0,0.0,3.0,806.721227563155,824.5613652462484,869.7253453863156,871.716165628246,29.92323969311304,85.86183144760346,14.00498532550044,10.081014266637606,56.81319626558386,69.0,87.30542905433934,37.969120495101066,,,1.3520055380787073,2.0,0.0011845804279075778,975644.6280355249,76.70356287067382,-0.7326023172282619,38.0,,1.5280269416223389,93.580501526607,0.0,,0.6400374974547206
215767.5088437097,36.6551214095639,100023.0,23.0,,42,999,1,,,111096.64066203102,39959.25892007939,18559.80585703739,1946.791736361636,1613019600.0,2021.0,,11.0,3.0,65.0,3.0,1.0,4.0,1182.2474919809697,1199.1314075429418,1318.266588692118,1213.629647012219,30.249840322509435,86.44971258051699,9.20671004513728,6.027127626187076,57.34272546527285,50.0,100.82888410579221,40.31261237950254,0.6599157627739479,3.8556998657347066,0.9818189608708672,3.0,0.0011480554295385985,964316.1875265688,79.07579922608502,0.11146871012477533,52.0,98648.53817540348,2.347389859748894,76.89011478945909,0.0,-56.089654462935144,
239529.11069993378,100.0,100024.0,24.0,553958.0,42,999,1,,,69909.16276923048,939846.3756921279,30993.90584726257,1366.7782667592369,,2023.0,8.0,23.0,,23.0,7.0,0.0,2.0,1168.2665136977832,1184.290778410284,,1208.2265203969064,8.701302790376728,,11.531540657208154,8.170714926953565,,4.0,134.21686577840651,40.17482528906459,-1.4667787030773125,0.5717350947043365,-8.148953561711808,,0.0008447908553060371,773673.1847871083,88.33539188886253,0.9334520937414865,72.0,,6.71701259979452,114.95089777558135,0.0,-50.70489755849305,0.6518448193202253
172862.0993534245,76.13004745661736,100025.0,25.0,916963.0,42,999,1,,,99181.77092132035,982.1717700457032,59682.78902335539,3826.6916214716493,1701925200.0,2023.0,12.0,,3.0,33.0,5.0,0.0,4.0,979.5975467107157,975.6654941256049,1073.1215718858803,1065.186447375239,14.88095247877169,58.78571446178904,8.336395668416639,5.552103691194715,52.37790295713374,61.0,87.37886704748956,53.429990244830336,-1.62533622906084,-0.3927999973596775,-11.5960802055904,100.0,0.0009378375701330272,926935.8728440562,31.370897972842315,-0.4143952662656034,55.0,36850.06435539597,5.063457468807798,98.5436047918078,0.0,-49.31687303316037,0.4283628851248084
191793.4664156919,54.0587330607847,100026.0,26.0,980425.0,42,999,1,,,17593.30431600555,709488.8498491478,516.5524029538016,2235.8217356494542,1674277200.0,2023.0,1.0,21.0,5.0,19.0,3.0,0.0,3.0,938.5143377371013,942.8557181244759,1061.7939077519986,980.6655218660117,22.280991086311417,72.10578395536055,6.68856108112225,8.99184404224695,53.397153210621596,25.0,72.61586369807311,37.307599247112215,1.2991051194735705,7.594157700074117,-0.21792252321382305,1.0,0.0009019213497056208,1279954.5998739065,55.68902052118231,0.6307089827556858,53.0,122158.43026743762,3.672578533427971,91.49492925457909,0.0,-52.01986944484037,0.5527127863996338
223581.440258366,100.0,100027.0,27.0,841737.0,42,999,1,,,3148.146107992899,19073.191367850643,973.8831091420839,5209.267634957441,1652068800.0,2022.0,5.0,9.0,0.0,50.0,6.0,1.0,2.0,1460.3676980244213,,1640.9976622383124,1506.5695184821661,31.2789305667435,88.3020750201383,8.377463570818842,7.6322594813286715,40.219361213083175,14.0,107.67273340663483,43.457818497560964,0.8484307824884428,3.7487872959598993,0.06107509492153333,1.0,,1053262.2622722874,,0.05883986010273312,,73880.34393228457,7.667788541728249,116.69760961927925,0.0,-47.14219984873997,0.6459350634526703
112216.89364803505,,100028.0,28.0,602802.0,42,999,1,,,103547.80865468452,,,1907.346542845839,1616817600.0,2021.0,3.0,27.0,5.0,45.0,2.0,1.0,3.0,940.4632768595727,936.1486356048882,1042.0197703477932,995.8805357287376,19.399169305344877,66.91850474962078,5.910794290981441,4.573367241222707,,22.0,81.06757476311886,39.39470865326992,0.054962537373859206,-0.11321516722785685,,3.0,0.0010331079633073648,927461.3976915141,68.05131667679117,-0.348367258191947,28.0,87439.2746099318,6.025498507103776,112.27789874577411,0.0,-48.53368257719124,
206510.27869786232,100.0,100029.0,29.0,922241.0,42,999,1,,,,165172.28746738384,684.4645327367836,3064.1227457596283,1657252800.0,2022.0,7.0,8.0,4.0,97.0,4.0,0.0,3.0,782.6461163444521,,843.2250889734797,849.3122633776087,,95.2837005170556,9.771406805611177,5.0748649469226805,62.891786913027545,76.0,117.2387998943477,40.907069570598594,-0.5369016180152472,-0.86534886576456,-0.730201010367775,10.0,0.0008682408602993445,954813.9781652072,92.43120193004899,-0.284418129925883,69.0,56757.04075190631,8.244454043103993,114.84404700247852,,-50.47094474338136,0.7082617743956885
,80.74310255122046,100030.0,,858687.0,42,999,1,,,72281.53407990484,9787.048609583906,95.58097362637463,5088.616995667003,1682049600.0,2023.0,4.0,21.0,4.0,28.0,3.0,,2.0,1205.0333707630627,1200.6729430676312,1341.3312244723625,1273.7713965682738,25.140625455408692,77.25312581973564,12.22383555525476,,51.27883818123551,89.0,95.38809889664802,52.57388605036977,0.323497440538374,0.7897981604974393,-0.36729767212415054,100.0,0.0009342988282620111,994323.2707988785,52.55767161235577,-0.36684688546626343,73.0,57040.2006721257,5.401658802590864,89.27886258071254,0.0,-43.36339738568676,
132149.5695576813,95.78536128084791,100031.0,31.0,959106.0,42,999,1,,,201069.5332678691,9539.403134673836,1321.374972377666,,1627012800.0,2021.0,7.0,23.0,4.0,97.0,6.0,0.0,,929.7458284200738,938.6046074608639,1007.4018857660028,967.3694813513202,23.72563247264773,74.70613845076592,9.907290997098105,7.875773340413918,28.158267631685987,32.0,107.33582524471575,44.55240216098989,-1.0251487372674781,-0.7262999844904283,-4.378189796686024,100.0,0.000868039353326345,870840.7051444356,,0.7222595834044496,21.0,62450.544285905315,5.980972244435493,103.27924953018181,0.0,-58.291632990447376,0.5312899696990171
289282.5305340258,98.14046904980322,100032.0,32.0,895089.0,42,999,1,,,3716.9252420673224,12769.42838795499,72528.58692797656,6745.493703822946,1578978000.0,2020.0,1.0,14.0,1.0,3.0,3.0,1.0,1.0,,743.8190754890948,817.0133379677495,802.46883327786,14.948342298585118,,13.304723772864532,9.77638894493855,47.21442174621364,,118.01849586790419,45.92412177301368,-0.4229954245250771,,0.6357215305276682,25.0,0.0006960090559820506,1000445.3563661383,32.244399972489376,0.34714921382162744,60.0,48753.9158228006,,130.46854880109134,0.0,,0.5810184628501481
267467.4741155391,100.0,100033.0,33.0,901446.0,42,999,1,,,,12816.341384723804,11601.62598698232,2569.1404631046594,,2020.0,11.0,22.0,6.0,43.0,3.0,0.0,3.0,1018.7154109004429,1014.3759774322378,1109.0016233554738,1068.1482773730706,9.89291297838525,49.80724336109345,9.494515700034675,9.180288320460736,56.580622413006544,96.0,,,-0.26842840712682026,-0.3736614851156813,0.6747945778910462,25.0,0.001037087193195573,970943.2973008559,,0.8879439507134985,71.0,63961.46428898017,6.287895797193038,106.61085132728417,0.0,-47.43002987262882,0.7680692861780949
135830.9801796059,53.335812602844186,100034.0,34.0,914796.0,42,999,1,,,32065.586277640694,264129.6890739611,3516.608662104729,2211.447780831579,1701320400.0,2023.0,11.0,30.0,3.0,,6.0,0.0,4.0,1238.706416894496,1228.7485985565536,1381.9684924089208,1275.2502610623094,15.216405876193566,59.38953057714842,10.90133976950806,6.145501018873522,48.50231667340632,,74.3710918028106,55.26234341101198,-0.27025036714618705,-2.0237126388539437,-0.393452846679436,10.0,0.0011382543092617616,895233.9264518544,18.082391041664337,0.9415231896243705,18.0,71766.27565817442,,,0.0,,0.7299667194142485
133980.5342748433,62.710670648414684,100035.0,35.0,681097.0,42,999,1,,,8308.459033282155,4140.813035310325,186.54496926897957,5148.353730929757,1652587200.0,2022.0,5.0,15.0,6.0,,7.0,1.0,3.0,,1060.3869990213843,1132.9465097521315,1106.3824265682977,-1.203029678177412,29.83454657928066,8.066967066503052,,43.63052382066363,16.0,97.4758624981821,,0.5249354028787396,1.1324643321760484,0.804839534561212,10.0,0.0011022720561685779,1024572.258693179,50.2591460067278,0.5349318969672605,32.0,90527.69625457407,3.5274915586611986,104.03411104172866,0.0,-54.9454698435014,0.7091284547173887
209912.41754672278,68.94214996397913,100036.0,36.0,883910.0,42,999,1,,,15737.820936795055,16399.821919308793,322.41687070290135,766.9037868087407,1637989200.0,2021.0,11.0,27.0,5.0,68.0,4.0,0.0,3.0,890.9145593807724,889.0248581828837,975.047050688613,919.7829805698542,11.931715884479908,53.477088592063836,7.860483145157444,7.810226554536315,61.1518606927919,69.0,99.62928466737743,,0.947712826472894,4.2475215456615825,-1.0553111531809298,99.0,0.0010734860972336558,986263.2774940998,89.45623246638775,0.8788866402559738,59.0,59626.548710282135,,107.72660142645847,0.0,,0.9425191742172228
259529.08775205133,58.267061816261645,100037.0,37.0,882204.0,42,999,1,,,38835.676563791945,105533.24118370014,925.605565828494,2694.58136433115,1627012800.0,2021.0,7.0,23.0,4.0,81.0,2.0,1.0,2.0,1195.4456364576697,1178.0086370288425,1302.303565479007,1256.803940791589,21.954756915659896,71.51856244818781,12.550522048659985,10.383804930911102,58.93425919268677,24.0,105.53403211123369,70.5477017879021,1.4457055567293076,8.676514429830736,,25.0,0.000964572594739161,939317.5928058464,31.957553909401415,0.5144163294589492,57.0,31026.64749219055,2.4871060299534435,,0.0,-54.857341087316605,0.8207989638579649
195790.24249451823,100.0,100038.0,38.0,872023.0,42,999,1,,,178231.232877536,19358.096460929395,1761.0920011854341,7243.549670948047,,2020.0,11.0,14.0,5.0,7.0,3.0,0.0,4.0,804.2770901103845,805.8646025752952,871.2825098140498,843.9830200873729,34.372137555606315,93.86984760009136,10.127648430116789,9.48369953465384,69.94635931467111,57.0,109.84397802478527,43.73581730409423,,0.40486391631452356,0.6784845209468863,99.0,0.0010063737727704183,1026997.6287599423,,0.5040924136749041,31.0,49733.180239344016,6.5040503428687,126.47666659744584,0.0,-51.482558359892145,0.842132368032983
183054.06941149948,65.37950087294698,,,,42,999,1,,,39547.477034561314,80919.66671270943,3047.306760678266,4165.393988486795,1615867200.0,2021.0,3.0,16.0,1.0,55.0,2.0,1.0,2.0,,,1063.5960980884888,1076.0543913458082,14.414746861201435,57.94654435016258,11.43006361418617,,42.75532020222031,2.0,96.24344035614871,55.183214734301615,-0.4437169584209494,-1.0162836174770467,-2.4702368804581614,1.0,0.0009511482518243003,957800.853013554,34.52780984107674,0.43916830166556164,27.0,83944.47838394724,3.1856489928796536,119.28911165153914,1.0,-51.547441194131615,0.715497949228494
212905.87159148545,100.0,100040.0,40.0,545348.0,42,999,1,,,45273.65638077067,20048.12963723916,12529.070862542043,1171.1390140610313,1637384400.0,2021.0,11.0,20.0,5.0,51.0,5.0,,3.0,1123.5473753720548,1126.9664115998344,1216.8015510812725,,,64.7167528155889,9.360116441064726,,48.5187987135742,,82.44777152296221,59.162060941194724,0.0019854673143272065,0.365169176976397,0.2773156316778686,2.0,,1040862.2388769932,57.09315877060502,,67.0,,6.269298638897006,127.03816594446992,0.0,-60.13566101579576,0.7531340981913277
238579.73814432923,78.68367646621634,100041.0,41.0,,42,999,1,,,13199.241215465494,17131.43248773457,645.5894596347223,3579.590372047815,1595908800.0,2020.0,7.0,28.0,1.0,50.0,6.0,1.0,4.0,848.879102205689,847.9725494039365,945.0187772591161,,42.254356225222004,108.05784120539961,11.034327643620566,7.039039867056623,39.947486280261714,97.0,122.5799960708361,51.25423850592546,1.1685105771795998,6.461687848521945,-0.21693608006537324,2.0,0.0009883088584948828,1104507.9675011514,68.55496450661042,-0.482433833526388,52.0,58632.97386447924,4.528203546679045,98.57503397611181,0.0,-47.45327547475358,0.8433399978935586
162466.16373621603,49.01331269721051,100042.0,42.0,932117.0,42,999,1,,,3071.3751147073112,63677.05066574172,36067.75613185719,12987.79942575688,1594180800.0,2020.0,7.0,8.0,,83.0,5.0,0.0,3.0,,1256.7147390977427,1396.4215953085532,1311.5960630660798,27.387085931021232,81.29675467583822,8.346323526749956,7.967272083618474,58.13572205456431,95.0,41.80631103946812,47.732219829013765,-0.5556578901143262,,,100.0,0.0009289282858194491,,84.92154089156233,-0.5964001595409176,34.0,,3.8785241277426756,95.16579107896493,0.0,-53.20106098104979,0.8734134224973896
213807.35575501493,92.55833959398396,100043.0,43.0,633022.0,42,999,1,,,81737.87629714255,73364.1782118532,32325.776099282848,1751.0358038396735,1645074000.0,2022.0,2.0,,3.0,,3.0,0.0,3.0,773.5652166101393,769.5019415433061,867.2322457345347,803.3746204813513,12.191443079015565,53.94459754222802,10.941695931385407,8.027600084150224,57.47926151165651,3.0,91.49505992274347,44.33339416430441,0.01558783776361097,0.4981841895990652,-0.9530983519871323,100.0,0.001114337624965674,969339.7117456727,96.49160163893676,-0.9395081122151965,43.0,91510.3727692893,5.568283745453872,108.29547400569176,0.0,-46.65888301991576,0.7862595230006124
201475.81810800426,62.610951900991786,100044.0,44.0,632488.0,42,999,1,,,,108850.52297901291,2315.1498326225333,1663.2699132560642,1594958400.0,2020.0,,17.0,4.0,17.0,1.0,1.0,1.0,1129.3737179897046,1136.583177900257,1258.774688387244,1205.593240173273,,86.13737240271043,9.460868539184673,9.787252384225022,48.94992508657352,86.0,97.62421170504568,47.01271864439232,-0.18887256040163236,-0.5655942565776763,-1.6015167561101782,1.0,0.0010840618637180475,924919.8614915883,70.71581742453968,0.07396055306548477,34.0,66529.56241225713,1.8281492067722565,,1.0,-44.805903174562935,0.8138461490494078
205687.86745076784,100.0,100045.0,45.0,611031.0,42,999,1,,,51833.738656922804,15306.221987989937,,12307.621230273235,1641358800.0,2022.0,1.0,5.0,2.0,76.0,7.0,0.0,2.0,838.0144994653235,,930.7168386981872,889.1684314126726,26.46126913458004,79.63028444224408,,7.606997246251388,50.75689232750633,97.0,,56.390441163734614,0.1889050018589248,1.0438809616828477,0.05178334842938567,,0.0010127739449071484,974141.9328425503,12.293369050545488,0.5863276342345021,45.0,89246.9229762783,7.222209802838845,,,-47.04672391632732,0.9003894194064161
